acct_num2,active_months,total_txns,txns_per_active_month,median_txn_amount,avg_monthly_spend,avg_%_small_txns_monthly,avg_%_large_txns_monthly,monthly_amt_mean,monthly_amt_std,cv_monthly_spend,entertainment_ratio,food_dining_ratio,gas_transport_ratio,grocery_net_ratio,grocery_pos_ratio,health_fitness_ratio,home_ratio,kids_pets_ratio,misc_net_ratio,misc_pos_ratio,personal_care_ratio,shopping_net_ratio,shopping_pos_ratio,travel_ratio,recency_days,gender,city,city_pop,job,dob,province,region,island_group,urbanization,income_class,profession,age,generation,yoy_change_monthly_spend_entertainment,yoy_change_monthly_spend_food_dining,yoy_change_monthly_spend_gas_transport,yoy_change_monthly_spend_grocery_net,yoy_change_monthly_spend_grocery_pos,yoy_change_monthly_spend_health_fitness,yoy_change_monthly_spend_home,yoy_change_monthly_spend_kids_pets,yoy_change_monthly_spend_misc_net,yoy_change_monthly_spend_misc_pos,yoy_change_monthly_spend_personal_care,yoy_change_monthly_spend_shopping_net,yoy_change_monthly_spend_shopping_pos,yoy_change_monthly_spend_travel,yoy_abs_change_monthly_spend_entertainment,yoy_abs_change_monthly_spend_food_dining,yoy_abs_change_monthly_spend_gas_transport,yoy_abs_change_monthly_spend_grocery_net,yoy_abs_change_monthly_spend_grocery_pos,yoy_abs_change_monthly_spend_health_fitness,yoy_abs_change_monthly_spend_home,yoy_abs_change_monthly_spend_kids_pets,yoy_abs_change_monthly_spend_misc_net,yoy_abs_change_monthly_spend_misc_pos,yoy_abs_change_monthly_spend_personal_care,yoy_abs_change_monthly_spend_shopping_net,yoy_abs_change_monthly_spend_shopping_pos,yoy_abs_change_monthly_spend_travel,cluster
378000000000,12,669,55.75,67.93334828101645,1893.6420833333327,0.1100254940621883,0.0807143368309601,1893.6420833333327,1779.822320064511,0.9398937295117205,0.0866764084238001,0.0965460264846901,0.1164918849325879,0.062181912027702,0.1597543449313901,0.0616442062491251,0.1112237867971427,0.1442804005570934,0.0222655520684958,0.0137612883550521,0.0305397603688958,0.0341680361859898,0.0568533143855113,0.0036130782325231,24,M,City of Isabela,112788,Sport and exercise psychologist,1967-03-04,Basilan,BARMM,Mindanao,0.3555555555555555,Component City,healthcare_and_therapy,54,Gen X,-0.278015792637903,-0.3748987820866969,-0.4766373391440201,-0.0869144160451814,0.1869515097426744,-0.0030023229937337,-0.0321061017095122,0.052107510297741,0.2565702213980063,-0.2427787729511868,-0.6404979194250048,-0.969172463800956,-0.932596311096574,-0.4216194111232279,-57.41883333333331,-101.03355555555557,-126.4718181818182,-12.00375000000001,45.70454545454547,-0.3845000000000027,-4.51878787878789,12.592727272727274,20.35738095238095,-7.830694444444447,-60.20111111111111,-611.0078571428571,-273.2468333333333,-5.155,0
383000000000,10,22,2.2,285.19,482.62923076923073,0.0,0.0598290598290598,482.62923076923073,1524.0820827165746,3.1578735508569205,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.0001600127770052,0.0918278202477105,0.1666666666666666,0.0833333333333333,0.1666666666666666,0.0126090368491712,0.0833333333333333,0.0,0.0619051307361428,0.0,0.0001646660566367,88,M,Mandaluyong City,386276,Air traffic controller,1958-02-23,Metro Manila,NCR,Luzon,1.0,Highly Urbanized City,services_governance_and_other,63,Baby Boomer,,,,,,-0.4430030361578801,,1.477404403244496,,,,,,,,,,,,-16.049999999999997,,38.25,,,,,,,0
404000000000,12,1949,162.41666666666666,66.03889687018984,5362.90875,0.0984506792244603,0.0915285225535239,5362.90875,2439.324055295205,0.4548509342612263,0.0572658612487772,0.1072478164750571,0.1119450967682433,0.0258689592754615,0.1482333456747585,0.032527030888783,0.0866873201116624,0.1211790444176628,0.0251243658462089,0.0740203992996116,0.0662530753592644,0.0484359256180239,0.0741470317972404,0.0210647272192444,24,F,Angeles City,411634,Psychotherapist,1962-06-18,Pampanga,Region III (Central Luzon),Luzon,0.9393939393939394,Highly Urbanized City,healthcare_and_therapy,59,Baby Boomer,-0.4364199377379518,-0.0250536806179035,-0.3151880154865707,0.4029715286680799,-0.021367224048173,-0.3497259916492694,-0.1300631603359822,0.006158751125086,0.4189404922406937,-0.6100472380439478,-0.3181269593629953,0.2411361790865998,0.4327642918750297,0.0542693065709285,-180.04613636363635,-12.766666666666652,-183.7816666666667,63.493,-14.844166666666638,-67.00750000000001,-57.95083333333332,3.512499999999932,67.51454545454547,-309.6208333333334,-108.07249999999996,74.48716666666661,159.30666666666667,4.163787878787872,0
420000000000,12,1307,108.91666666666669,72.44286916602907,3945.1179166666666,0.0872865296013468,0.115896181291688,3945.1179166666666,1461.6440760321298,0.3704943950742824,0.0814535099671367,0.1134409412193885,0.1074667224416705,0.0214410008065074,0.1585001690034528,0.0460370845692311,0.0871957098545574,0.1198204136980886,0.0178890311163806,0.0510019726821045,0.0579588017257573,0.0477074437641192,0.0769244369337648,0.01316276221784,24,M,Palayan City,41041,Emergency planning/management officer,1960-09-19,Nueva Ecija,Region III (Central Luzon),Luzon,0.0526315789473684,Component City,services_governance_and_other,61,Baby Boomer,-0.1555088071642283,0.2870141362800937,0.0573781135365507,0.1392036200860163,-0.1710536854390261,0.0808755201212187,-0.2880735299309053,0.3239339969752375,5.993678193286776,-0.4465436497985035,-0.2757386226199937,1.8052721023632248,-0.1781859180644972,-0.8797608813003579,-52.65287878787882,94.86750000000006,22.495454545454493,17.842250000000035,-99.66500000000002,11.386666666666684,-108.80484848484856,119.58833333333332,118.2486111111111,-139.21363636363637,-72.54181818181817,215.35090909090903,-80.08598484848477,-80.00545454545454,0
432000000000,12,1311,109.25,67.91697177726925,3709.964583333333,0.0976312973725695,0.1019279083837915,3709.964583333333,1601.0305930161774,0.4315487539176672,0.0582609644084237,0.1169841817450473,0.0977569914267109,0.0233919218926392,0.1244686248626221,0.0428622051569637,0.0978087887394045,0.1591305464923726,0.0360264064252999,0.0488796342136567,0.0459244988922149,0.0545170240355426,0.0912766245665203,0.0027115871425811,25,M,Cabanatuan City,302231,Engineering geologist,1949-10-25,Nueva Ecija,Region III (Central Luzon),Luzon,0.5056179775280899,Component City,engineering_tech_and_built_env,72,Baby Boomer,0.0847394577527567,-0.5273225099161436,0.1836610175665462,0.3687183291179965,-0.093764258555133,0.400792064917461,-0.0173738483193994,-0.1891016056397244,-0.5868600283854889,0.5949113660062562,-0.4907156932998926,-0.4559807262039189,0.0048577075328794,-0.2789571945492339,16.98136363636368,-284.39250000000004,50.420000000000016,51.57124999999999,-42.1275,53.517363636363655,-5.430833333333339,-106.4475,-188.36902777777783,90.7645454545454,-91.30583333333335,-133.28810606060603,2.087166666666576,-4.0259722222222205,0
434000000000,12,1945,162.08333333333334,75.10146015424165,6086.3475,0.0975118217022012,0.0950287071180179,6086.3475,3708.149953991765,0.6092570222110658,0.0607736244750033,0.0952606049876165,0.1235231688487082,0.0181437245821242,0.1425938251678189,0.028793318225931,0.0947419198789619,0.1237877419477154,0.0283880693868679,0.0441543511205971,0.0564347892191148,0.0709504068790798,0.0557404955517356,0.0567139597287246,24,M,City of Calamba,454486,Management consultant,1958-05-29,Laguna,Region IV‑A (CALABARZON),Luzon,0.7222222222222222,Component City,professional_services_and_knowledge,63,Baby Boomer,-0.0560982260414313,-0.0385287734737449,-0.1647419297140503,0.2902038720347856,-0.2200652309193307,-0.4400413442434573,-0.3091246276384575,0.018570134532157,-0.8461392697907208,-0.1788386535210325,-0.3131368883721899,-0.5218764248592581,-0.6790239041826469,3.2005315543911563,-18.00150000000002,-18.25666666666666,-105.92000000000009,34.53587301587301,-175.93500000000006,-91.21030303030304,-185.57833333333335,11.531666666666752,-255.51361111111112,-44.51666666666668,-117.24810606060606,-317.10037878787887,-338.45833333333337,1043.5626515151516,0
439000000000,12,1985,165.41666666666666,66.64177833753148,5511.830416666667,0.0987843537614527,0.0995057270503631,5511.830416666667,2313.4705297010964,0.4197281764521686,0.0649065934282085,0.0924960767066101,0.1254364066153762,0.0191258688294294,0.1305373408918221,0.0452146849248512,0.0872442478191168,0.13524505479829,0.0255335012620537,0.0488497088369484,0.0655272043025208,0.0629909588442894,0.0713949259116105,0.0254974268288724,24,M,Malaybalay,174625,Tourist information centre manager,1966-01-11,Bukidnon,Region X (Northern Mindanao),Mindanao,0.391304347826087,Component City,services_governance_and_other,56,Gen X,-0.2075744075027254,0.1483520240700219,-0.3135075424159251,0.0116970159642546,-0.0357604296942191,-0.2027498341619536,0.2524800961132465,-0.1224754749919701,-0.3270961542513547,-0.4953828174662502,0.0112050418689465,-0.5400010512223047,0.4365473013879856,1.0847057313306874,-69.49833333333333,61.469166666666695,-208.8341666666667,1.4884285714285994,-23.04166666666663,-49.4125,96.67000000000002,-83.25250000000005,-79.46773809523808,-164.41962121212123,3.5024999999999977,-300.43007575757576,162.23916666666662,120.34719696969697,1
460000000000,2,7,3.5,236.14857142857144,826.52,0.0,0.5833333333333333,826.52,335.4231727236508,0.4058258393307491,0.0,0.0,0.0226943502999916,0.0,0.9647984033231968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125072463768115,547,M,San Juan,122180,Claims inspector/assessor,1945-10-23,Metro Manila,NCR,Luzon,1.0,Highly Urbanized City,professional_services_and_knowledge,76,Silent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
470000000000,1,8,8.0,599.3475000000001,4794.780000000001,0.0,0.875,4794.780000000001,,,0.0,0.0,0.0,0.0,0.1848155702659976,0.0,0.0,0.0,0.0,0.001655967531357,0.0,0.3893630156128123,0.4241654465898331,0.0,704,M,Marikina City,450741,Oncologist,1953-09-23,Metro Manila,NCR,Luzon,1.0,Highly Urbanized City,healthcare_and_therapy,68,Baby Boomer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
471000000000,12,1323,110.25,65.33475434618292,3601.5783333333334,0.1064567489027942,0.1037474484317681,3601.5783333333334,1658.457818335185,0.4604808405764283,0.0461495865784267,0.0806363791381243,0.1068274644059977,0.0339305252956713,0.1600930457552938,0.0460940985775783,0.0774675779156536,0.137873212715986,0.0361040828565044,0.0678923881299606,0.0567810355474443,0.0638863885852259,0.0787634471778736,0.007500767320259,24,M,Puerto Princesa,255116,Web designer,1952-03-05,Palawan,MIMAROPA (Region IV‑B),Luzon,0.4090909090909091,Highly Urbanized City,creative_media_and_design,69,Baby Boomer,0.3074645982004345,-0.1092707143658774,-0.351866318182007,-0.15247851607316,-0.1851730078378905,0.0767217560521733,0.0024685431853605,0.020925311575361,2.299803325585553,-0.568136574772275,-0.0998688302795812,-0.0194747410175444,3.915377094972068,-0.5047610115977368,46.9203787878788,-33.10400000000004,-141.13416666666666,-20.599999999999994,-101.84499999999991,12.293545454545466,0.6147727272727082,9.724166666666749,192.942,-179.79818181818186,-20.17633333333333,-4.468106060606061,467.23500000000007,-14.678909090909093,0
473000000000,12,646,53.833333333333336,66.53482972136223,1790.8958333333333,0.1371076214060669,0.096490717876003,1790.8958333333333,1432.4528908254044,0.7998527129069416,0.0488984327592615,0.0948919237708391,0.1465039811536841,0.0248046742227533,0.1722594464687885,0.023336377742407,0.1107328373681722,0.1389837905578259,0.0213275392462187,0.0460816994765805,0.0473421045213007,0.0625548189059872,0.057243812541637,0.0050385612645436,25,M,Muntinlupa City,504509,IT sales professional,1954-08-31,Metro Manila,NCR,Luzon,1.0,Highly Urbanized City,professional_services_and_knowledge,67,Baby Boomer,0.0900787315622143,-0.1242851412167328,0.0292472167895289,-0.1216661100243332,-0.0008406953548017,0.8399166579122458,0.0744659406319294,-0.2157584683357878,2.13786179487713,3.368694233802148,0.2928240740740741,1.3669659953780124,0.8944063549936807,0.1178927680798003,6.00145454545455,-22.031888888888886,6.220999999999975,-12.75,-0.1966666666666299,31.98066666666667,13.097272727272752,-56.84199999999999,205.487,103.95116666666668,23.402500000000003,147.87642857142856,112.84277777777773,1.0505555555555546,0
488000000000,12,1972,164.33333333333334,78.92706389452333,6485.173749999999,0.1036689296503401,0.0951011628276015,6485.173749999999,3112.46248581103,0.4799350959272341,0.0577493215765434,0.1066224142285067,0.1058324807965616,0.0245958138905739,0.1271028599543055,0.0293407250329585,0.0740168053916548,0.1078100637324103,0.0155852817440049,0.0710386808464416,0.0540166501892067,0.0614661009103547,0.0910205803692864,0.0738022213371905,24,M,Pagadian,199060,"Designer, furniture",1949-10-24,Zamboanga del Sur,Region IX (Zamboanga Peninsula),Mindanao,0.3518518518518518,Component City,creative_media_and_design,72,Baby Boomer,-0.3595568108954102,0.2087959550946954,-0.0157816710815888,0.0637580196602143,0.0029156885770181,-0.2701003129608628,-0.3314082706779922,-0.0620202920960089,3.312184253438989,-0.4909502886347759,0.0678459709804804,-0.2683928426050918,-0.1594907588617201,3.889011521061207,-130.37500000000003,101.51833333333336,-9.154999999999973,10.29111111111112,2.125,-46.24499999999999,-159.67333333333335,-37.90416666666658,221.78686868686876,-267.04750000000007,18.59833333333336,-118.13333333333333,-105.26416666666672,1245.0216666666663,1
510000000000,12,655,54.583333333333336,64.89618320610687,1771.125,0.1009498148451826,0.1168723281458969,1771.125,774.8773601758174,0.4375057436238647,0.055927655109204,0.0718177145690397,0.1001263899945867,0.0301496712761356,0.1674016580919087,0.0320382512498361,0.1305632735962553,0.1305158240132432,0.0194311429358473,0.0469176681967407,0.060722756121115,0.0300184055338511,0.0766123341285455,0.0477572551836905,25,M,Cebu City,922611,Medical physicist,1947-12-01,Cebu,Region VII (Central Visayas),Visayas,0.725,Highly Urbanized City,professional_services_and_knowledge,74,Baby Boomer,0.2474177276002882,0.3796031092241724,-0.263767450687876,-0.1830940501646132,0.1618083947745067,-0.5312402444794799,-0.1482710299479989,0.3003298337896394,-0.3053184174540511,0.9812258682181144,-0.4143153657278989,-0.115245105883608,21.71117526176729,1.8679210960654515,26.322222222222223,51.3472857142857,-49.800833333333344,-21.578000000000003,51.59363636363639,-42.94841269841271,-36.26345454545455,63.32454545454547,-22.582571428571438,56.52515151515152,-57.30282828282826,-9.25928571428571,403.3936363636364,105.25175,0
524000000000,1,10,10.0,526.366,5263.66,0.0,0.7,5263.66,,,0.0,0.0,0.0037692404144644,0.0,0.1129632233084963,0.0,0.0,0.0,0.140246520481946,0.0,0.0037825391457654,0.3562407146358237,0.3829977620135039,0.0,505,M,Mati,141141,"Development worker, community",1958-04-11,Davao Oriental,Region XI (Davao Region),Mindanao,0.2692307692307692,Component City,education_and_community,63,Baby Boomer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
531000000000,12,654,54.5,68.10821100917431,1855.94875,0.1194128580456608,0.1060157708806231,1855.94875,1273.0389210598207,0.6859235315952668,0.0522358378919902,0.1394632066765224,0.1085851706569351,0.0241361462411697,0.1464648386203345,0.0215232721337693,0.1184857595397366,0.1317960130949188,0.0392145699425061,0.0474668293573685,0.0371895413364773,0.037443562465945,0.0712233195027671,0.0247719325395589,25,M,Masbate,95389,Wellsite geologist,1967-11-20,Masbate,Region V (Bicol Region),Visayas,0.3333333333333333,Component City,engineering_tech_and_built_env,54,Gen X,0.3085693800487549,-0.0738454626326525,-0.2690535036725032,-0.1101122924381796,-0.5476998127144255,-0.1809400867046779,0.2536236542655517,0.3528781904578083,1.8769075819263727,1.5857135328836425,-0.1975789528905675,-0.8835047312969877,-0.7337691862747395,-0.9090290361642376,29.343545454545463,-15.564469696969695,-63.238090909090914,-9.217500000000015,-198.27500000000003,-9.500158730158724,46.623636363636365,69.80636363636364,131.84525,75.22625,-15.064999999999998,-226.5244285714286,-211.13780303030305,-151.21178571428575,1
540000000000,12,1307,108.91666666666669,67.38090283091049,3669.4516666666655,0.0896759808049395,0.1119342064010326,3669.4516666666655,1509.22941587872,0.4112956247900945,0.0679627257069538,0.0858518495250027,0.0975241553248754,0.0179914029673223,0.1322004009114733,0.0577367643589691,0.1032816982243495,0.1137724848192783,0.0494832879771301,0.0579542321872406,0.0634288319880739,0.0696500611785424,0.0799558201306388,0.0032062847001493,24,M,City of Paranaque,665822,"Engineer, water",1961-07-31,Metro Manila,NCR,Luzon,1.0,Highly Urbanized City,engineering_tech_and_built_env,60,Baby Boomer,-0.1435702371116341,-0.1488934178023155,-0.2318580429106596,-0.1691981409412883,-0.1212976400216344,0.4582443809461253,-0.063279874639686,-0.3548560440024412,-0.3953333833657664,-0.5762862014179947,-0.3400532582963127,-0.6378588605528009,0.5456119575035898,-0.1971026952023288,-38.373333333333306,-49.3751666666667,-81.69750000000005,-24.172999999999988,-56.6275,76.10272727272732,-21.80666666666673,-168.0927272727273,-124.6687777777778,-198.409,-88.21916666666667,-286.4666666666666,102.4086363636363,-2.640101010101011,0
555000000000,12,1307,108.91666666666669,70.65913542463657,3847.97875,0.1158306026606896,0.1000670182366088,3847.97875,2083.743254891798,0.5415163103205282,0.0606227850042565,0.124232790327255,0.1040952758193109,0.0273991228662175,0.1527307633387803,0.0385916560838449,0.0932662080197332,0.1181230596502294,0.0617416085052719,0.0648711222419047,0.0477455172038787,0.0383297775089371,0.0385227495378327,0.0297275638925466,25,M,San Fernando,121812,Personnel officer,1934-11-20,Pampanga,Region III (Central Luzon),Luzon,0.3050847457627119,Component City,services_governance_and_other,87,Silent,-0.5268164178749137,-0.0321624623195304,-0.0378056148547953,0.2378144172332004,0.1950646904789545,-0.3256110919112694,-0.0585316936718216,0.3845225784212343,-0.717155039753783,-0.5617866961159801,-0.0667549020118701,-0.8760298083975802,-0.3559745591987875,9.691919774741509,-167.63537878787878,-12.670000000000016,-13.510151515151565,27.489166666666662,88.21166666666664,-61.764444444444464,-18.483333333333405,111.55000000000008,-436.20525,-199.2423333333333,-10.675833333333344,-317.4958333333334,-61.84583333333335,381.7559090909091,0
563000000000,12,1943,161.91666666666666,67.35288214101904,5452.777083333333,0.0900162627019867,0.0949375626588083,5452.777083333333,2195.0263538429413,0.4025520061240246,0.0678541370123455,0.1252530898786252,0.1065623651233883,0.0184845708906034,0.1507668161300559,0.0250402023514042,0.0894032416305116,0.12548989974075,0.0241789210746388,0.0550257046269072,0.0605371094606311,0.0822116950660797,0.0367789740074918,0.0324132730065667,25,M,Tacloban,242089,Aid worker,1949-05-20,Leyte,Region VIII (Eastern Visayas),Visayas,0.3043478260869565,Highly Urbanized City,education_and_community,72,Baby Boomer,-0.3329260007866216,-0.0339771643114086,-0.0844068210543677,-0.2311483606752542,-0.2194987752809574,-0.5180941500621618,-0.1606943324705448,-0.1776970822637788,0.4627808199680884,-0.1251690353018109,-0.3099719608006442,0.0826493389920181,-0.0624666059025049,3.3256695600066184,-131.90833333333336,-19.26083333333338,-44.354166666666686,-41.6057142857143,-175.86333333333346,-89.94416666666665,-75.74166666666662,-118.9525,61.77800000000002,-44.66083333333325,-111.65500000000006,42.04833333333335,-13.25,225.3564393939394,1
564000000000,12,664,55.333333333333336,66.19405120481927,1831.36875,0.0861838200807692,0.1060571747934312,1831.36875,1285.2279901731274,0.7017854761216863,0.0709366387317867,0.1086396863890912,0.1208533659951107,0.0285719177812261,0.1523049199638408,0.0273067613049872,0.0952535195607217,0.1578192856998541,0.0220177706322887,0.0656344798592454,0.0449595663633499,0.0495511592513449,0.0248300078743038,0.0313209205928485,25,M,Antipolo,776386,Seismic interpreter,1959-05-19,Rizal,Region IV‑A (CALABARZON),Luzon,1.0,Component City,engineering_tech_and_built_env,62,Baby Boomer,-0.3218848910955504,-0.2764161754108237,0.3280538597592285,-0.1770728838769933,-0.0313546728113677,-0.2750041352488612,-0.3432048916579761,-0.0228790743374823,14.739172932330826,1.345410732528093,-0.2301851908844182,2.536662837061567,1.162849047217356,-0.70867851586441,-45.187166666666656,-58.49449999999999,57.49799999999999,-25.595000000000013,-7.8241666666666845,-18.934722222222213,-64.17416666666665,-5.375,326.7183333333333,113.07565656565656,-20.398383838383825,281.51250000000005,29.32472727272728,-83.5098888888889,0
581000000000,12,2006,167.16666666666666,71.81676470588235,6002.684583333333,0.0920801408933159,0.1086480429348825,6002.684583333333,2776.7941860103147,0.4625920531823682,0.0681363597009045,0.1091623967542293,0.1015480431577646,0.0179045043947656,0.1337470785703003,0.0337393821038117,0.0817432805368037,0.113907060243786,0.0377108360779667,0.0578873609920724,0.0725393221341008,0.0515202765892351,0.0873304061834965,0.0331236925607622,25,M,Malaybalay,174625,English as a foreign language teacher,1948-12-31,Bukidnon,Region X (Northern Mindanao),Mindanao,0.391304347826087,Component City,education_and_community,73,Baby Boomer,-0.1394296101126885,-0.1050919152484555,-0.1349465852180052,-0.2147807979771687,-0.3290216793672464,-0.0037148970693589,-0.1216921410845133,-0.2740938324293886,0.0855448813043193,-0.6843289876216252,-0.2466661117487798,0.4328287196094872,-0.406327414644948,-0.9154803249185272,-53.18333333333334,-57.76333333333338,-74.39166666666671,-41.25785714285715,-280.75666666666666,-0.6525000000000034,-57.104848484848446,-192.67083333333332,21.87202020202025,-342.8083333333333,-93.84083333333332,137.21499999999995,-244.6666666666668,-427.7581818181818,1
585000000000,12,662,55.16666666666666,81.00471299093655,2234.38,0.0993407184201555,0.1269244536810354,2234.38,1695.0291713406143,0.7586127567113091,0.0596532307773597,0.1204627364766384,0.1093548692616934,0.0284316768184921,0.1296678793450022,0.0222047701485902,0.0925923958676012,0.1639238916715747,0.0293465029204981,0.0413690427147071,0.0556793378778922,0.0667234456923223,0.0263680697846119,0.0542221506430159,25,M,Dasmarinas,659019,Office manager,1926-02-21,Cavite,Region IV‑A (CALABARZON),Luzon,0.5733333333333334,Component City,services_governance_and_other,95,Silent,1.018343754705663,0.3743624347005589,0.2854978728361513,-0.0222400103844406,-0.3294929993667768,-0.6629696209114857,0.084150547672015,-0.1909935983226266,0.0049978924549889,0.7783389364303176,-0.4319762034561583,-0.0817709159744799,-0.825225886995008,-0.990220768855241,75.00509090909091,75.82305555555561,48.27174242424243,-2.0559999999999974,-106.43372727272724,-58.639,15.424888888888889,-57.08416666666665,0.4150000000000062,46.3040909090909,-65.07171717171717,-24.622222222222263,-148.4278787878788,-851.9133333333333,0
587000000000,12,1937,161.41666666666666,61.08063500258131,4929.71625,0.1094999199921145,0.0878540680648938,4929.71625,1710.0711079566065,0.3468903728397362,0.0580737895049203,0.0967428031678148,0.1059681283513881,0.0263293235666356,0.1458693509840831,0.0489921571825084,0.0781694962801348,0.1397853395642193,0.0261834706436984,0.0597138339192554,0.0694860151591787,0.0611232692080591,0.069873126545861,0.0136898959222425,25,M,Malabon,365525,Broadcast journalist,1957-04-05,Metro Manila,NCR,Luzon,1.0,Highly Urbanized City,creative_media_and_design,64,Baby Boomer,-0.1965397923875433,-0.0839688060314101,0.169959622094163,0.1101010886469672,-0.0381556267944724,-0.3215845414481425,-0.0238556845409637,-0.052721110220143,-0.1908730190742791,-0.4447622290808146,-0.2055562344265517,-0.7061222492205352,0.3662892131546018,-0.0663143834596198,-58.45666666666668,-38.87000000000006,72.25833333333338,17.69874999999999,-26.98833333333323,-80.63250000000002,-8.346666666666636,-34.29833333333329,-33.45919191919191,-171.9658333333334,-64.48333333333332,-301.677196969697,118.79583333333336,-4.114696969696979,0
628000000000,12,1961,163.41666666666666,64.52451810300867,5272.190833333333,0.0984917457085881,0.0880292610521899,5272.190833333333,1626.3548838401105,0.3084779999914856,0.0609152814551644,0.1050955084038412,0.1052286065696546,0.0300378228811553,0.1434405745094053,0.0312878756526711,0.0943326336370982,0.1165802473701393,0.0167338607641326,0.04469155473353,0.0682471666652507,0.0634147343113159,0.0729323852602981,0.0470617477863426,25,M,Calapan,133893,Financial controller,1953-07-23,Oriental Mindoro,MIMAROPA (Region IV‑B),Luzon,0.2903225806451613,Component City,professional_services_and_knowledge,68,Baby Boomer,-0.4513261731703081,-0.2174670505578878,-0.0920072459903742,0.0420579816020211,-0.2298467862074965,-0.4093443416825565,0.1453868062637584,-0.1242594316146429,-0.1500898290350623,0.6313963012742808,0.0721234377013271,-0.2068297815890889,-0.3412534933127406,0.7479469016880019,-168.99833333333325,-123.68166666666671,-50.19045454545454,7.862571428571442,-176.14499999999998,-86.06613636363636,56.193333333333385,-73.65250000000003,-16.480545454545464,108.79431818181814,22.389999999999983,-76.65766666666667,-167.18833333333333,149.36363636363637,1
644000000000,1,7,7.0,494.06,3458.42,0.0,0.7142857142857143,3458.42,,,0.0,0.0,0.0039033910709929,0.0,0.2622672196470684,0.0,0.0,0.0,0.3237009026591851,0.0036919573879808,0.0,0.0,0.4064365292347727,0.0,133,M,Antipolo,776386,"Librarian, public",1951-07-08,Rizal,Region IV‑A (CALABARZON),Luzon,1.0,Component City,education_and_community,70,Baby Boomer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
647000000000,2,8,4.0,580.83625,2323.345,0.0,0.75,2323.345,2855.98307600903,1.2292548355965345,0.0,0.0,0.0142335285986967,0.0,0.5591955487540894,0.0,0.0,0.0,0.1020901117474089,0.0,0.0,0.3244808108998049,0.0,0.0,273,M,San Juan,122180,"Sound technician, broadcasting/film/video",1963-06-26,Metro Manila,NCR,Luzon,1.0,Highly Urbanized City,creative_media_and_design,58,Baby Boomer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
664000000000,12,1950,162.5,74.0142,6013.65375,0.09550946519193,0.103286065555062,6013.65375,2218.721783285245,0.3689473780038041,0.0702487466948064,0.0975661974585609,0.107337757648037,0.0252318476969128,0.1264776693826031,0.0249444131255181,0.0880159282423006,0.1231290989121664,0.0334452188013621,0.0727167935571885,0.0514599107597095,0.0767411925021979,0.0737269794330306,0.0289582457856055,24,M,Binan,333028,"Teacher, early years/pre",1960-02-08,Laguna,Region IV‑A (CALABARZON),Luzon,0.9166666666666666,Component City,education_and_community,61,Baby Boomer,0.0683646297548256,-0.2081975614380169,-0.1178250840048557,0.1486875554025245,-0.0587127550218723,0.45678674521671,0.0135660217296132,-0.0825116616854277,-0.3542556258838713,-0.4880424639206625,0.0289530454232074,-0.1500151626279022,-0.2811434227191519,21.441635742366906,24.775000000000038,-117.1375,-69.7208333333333,22.551111111111112,-40.79083333333335,51.59696969696968,6.223333333333301,-56.61833333333334,-103.206,-279.35916666666657,7.594166666666638,-81.47348484848476,-139.6591666666667,530.5245454545455,1
665000000000,1,9,9.0,698.7488888888888,6288.74,0.0,0.8888888888888888,6288.74,,,0.0,0.0,0.0,0.0,0.092975699424686,0.0,0.0,0.0,0.2628173529196627,0.0,0.0033249903796308,0.4829059557240401,0.1579760015519802,0.0,138,M,Iligan,342618,Call centre manager,1961-06-07,Lanao del Norte,Region X (Northern Mindanao),Mindanao,0.7272727272727273,Highly Urbanized City,services_governance_and_other,60,Baby Boomer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
668000000000,12,662,55.16666666666666,65.91744712990936,1818.2229166666664,0.1070164495191588,0.0978379095361097,1818.2229166666664,740.5891135263413,0.40731480542774,0.0692923762059727,0.0724182208806469,0.1234490771742241,0.0218052164631664,0.1539640038399812,0.026664998233429,0.0987715432424434,0.1471350249216797,0.0232518300382023,0.0376580574235126,0.060536306867742,0.0606395913444852,0.1014166818224307,0.0029970715420833,25,F,Butuan,337063,Contractor,1969-06-24,Agusan del Norte,Region XIII (Caraga),Mindanao,0.5116279069767442,Highly Urbanized City,engineering_tech_and_built_env,52,Gen X,-0.2456611722060299,-0.0434504246233567,-0.1391684662044696,-0.3763838147101399,-0.0355001906373053,-0.4930387172467735,-0.1671191013590502,-0.1411889266432882,1.1011922149383513,-0.3692442567809346,-0.2374364478147449,-0.3192565050987644,3.124699951992319,0.0721182266009851,-36.4730909090909,-8.049722222222243,-30.055454545454552,-45.501666666666665,-12.311111111111131,-37.821000000000005,-31.899833333333305,-36.31633333333332,54.03366666666667,-34.39633333333333,-25.257500000000007,-56.49534090909091,260.35,0.5228571428571422,0
